arquivo,classe,WMC,DIT,NOC,RFC,CBO,LCOM
clones/django/django\django\contrib\gis\db\models\functions.py,GeometryDistance,0,3,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,Intersection,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,IsValid,1,4,0,3,1,0
clones/django/django\django\contrib\gis\db\models\functions.py,Length,4,3,0,17,3,5
clones/django/django\django\contrib\gis\db\models\functions.py,LineLocatePoint,0,3,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,MakeValid,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,MemSize,0,3,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,NumGeometries,0,3,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,NumPoints,0,3,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,Perimeter,2,3,0,9,2,1
clones/django/django\django\contrib\gis\db\models\functions.py,PointOnSurface,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,Reverse,0,3,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,Scale,1,4,1,5,2,0
clones/django/django\django\contrib\gis\db\models\functions.py,SnapToGrid,1,4,0,7,2,0
clones/django/django\django\contrib\gis\db\models\functions.py,SymDifference,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\functions.py,Transform,1,4,1,5,2,0
clones/django/django\django\contrib\gis\db\models\functions.py,Translate,1,5,0,7,1,0
clones/django/django\django\contrib\gis\db\models\functions.py,Union,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,RasterBandTransform,1,1,0,2,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,GISLookup,7,1,25,21,3,6
clones/django/django\django\contrib\gis\db\models\lookups.py,OverlapsLeftLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,OverlapsRightLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,OverlapsBelowLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,OverlapsAboveLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,LeftLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,RightLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,StrictlyBelowLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,StrictlyAboveLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,SameAsLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,BBContainsLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,BBOverlapsLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,ContainedLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,ContainsLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,ContainsProperlyLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,CoveredByLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,CoversLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,CrossesLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,DisjointLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,EqualsLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,IntersectsLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,OverlapsLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,RelateLookup,1,2,0,8,1,0
clones/django/django\django\contrib\gis\db\models\lookups.py,TouchesLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,WithinLookup,0,2,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,DistanceLookupBase,2,2,2,9,1,1
clones/django/django\django\contrib\gis\db\models\lookups.py,DWithinLookup,2,3,0,8,2,0
clones/django/django\django\contrib\gis\db\models\lookups.py,DistanceLookupFromFunction,1,3,4,6,1,0
clones/django/django\django\contrib\gis\db\models\lookups.py,DistanceGTLookup,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,DistanceGTELookup,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,DistanceLTLookup,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\lookups.py,DistanceLTELookup,0,4,0,0,0,0
clones/django/django\django\contrib\gis\db\models\proxy.py,SpatialProxy,3,1,0,11,0,2
clones/django/django\django\contrib\gis\db\models\sql\conversion.py,AreaField,5,1,0,13,1,10
clones/django/django\django\contrib\gis\db\models\sql\conversion.py,DistanceField,5,1,0,13,2,9
clones/django/django\django\contrib\gis\forms\fields.py,GeometryField,4,1,7,18,0,3
clones/django/django\django\contrib\gis\forms\fields.py,GeometryCollectionField,0,2,0,0,0,0
clones/django/django\django\contrib\gis\forms\fields.py,PointField,0,2,0,0,0,0
clones/django/django\django\contrib\gis\forms\fields.py,MultiPointField,0,2,0,0,0,0
clones/django/django\django\contrib\gis\forms\fields.py,LineStringField,0,2,0,0,0,0
clones/django/django\django\contrib\gis\forms\fields.py,MultiLineStringField,0,2,0,0,0,0
clones/django/django\django\contrib\gis\forms\fields.py,PolygonField,0,2,0,0,0,0
clones/django/django\django\contrib\gis\forms\fields.py,MultiPolygonField,0,2,0,0,0,0
clones/django/django\django\contrib\gis\forms\widgets.py,BaseGeometryWidget,4,1,1,18,2,3
clones/django/django\django\contrib\gis\forms\widgets.py,OpenLayersWidget,2,2,1,5,1,0
clones/django/django\django\contrib\gis\forms\widgets.py,Media,0,1,0,0,0,0
clones/django/django\django\contrib\gis\forms\widgets.py,OSMWidget,1,3,0,5,1,0
clones/django/django\django\contrib\gis\gdal\base.py,GDALBase,0,1,0,0,0,0
clones/django/django\django\contrib\gis\gdal\datasource.py,DataSource,6,1,0,23,0,14
clones/django/django\django\contrib\gis\gdal\driver.py,Driver,5,1,0,18,0,7
clones/django/django\django\contrib\gis\gdal\envelope.py,OGREnvelope,0,1,0,0,0,0
clones/django/django\django\contrib\gis\gdal\envelope.py,Envelope,13,1,0,24,0,77
clones/django/django\django\contrib\gis\gdal\error.py,GDALException,0,1,0,0,0,0
clones/django/django\django\contrib\gis\gdal\error.py,SRSException,0,1,0,0,0,0
clones/django/django\django\contrib\gis\gdal\feature.py,Feature,14,1,0,36,0,81
clones/django/django\django\contrib\gis\gdal\field.py,Field,13,1,13,33,0,42
clones/django/django\django\contrib\gis\gdal\field.py,OFTInteger,2,2,1,3,1,1
clones/django/django\django\contrib\gis\gdal\field.py,OFTReal,1,2,0,2,1,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTString,0,2,0,0,0,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTWideString,0,2,0,0,0,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTBinary,0,2,0,0,0,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTDate,1,2,0,3,1,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTDateTime,1,2,0,3,1,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTTime,1,2,0,3,1,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTInteger64,0,3,0,0,0,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTIntegerList,0,2,0,0,0,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTRealList,0,2,0,0,0,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTStringList,0,2,0,0,0,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTWideStringList,0,2,0,0,0,0
clones/django/django\django\contrib\gis\gdal\field.py,OFTInteger64List,0,2,0,0,0,0
clones/django/django\django\contrib\gis\gdal\geometries.py,OGRGeometry,60,1,4,129,1,1364
clones/django/django\django\contrib\gis\gdal\geometries.py,Point,6,2,0,14,1,5
clones/django/django\django\contrib\gis\gdal\geometries.py,LineString,7,2,1,16,1,15
clones/django/django\django\contrib\gis\gdal\geometries.py,LinearRing,0,3,0,0,0,0
clones/django/django\django\contrib\gis\gdal\geometries.py,Polygon,6,2,0,15,1,14
clones/django/django\django\contrib\gis\gdal\geometries.py,GeometryCollection,5,2,3,15,1,9
clones/django/django\django\contrib\gis\gdal\geometries.py,MultiPoint,0,3,0,0,0,0
clones/django/django\django\contrib\gis\gdal\geometries.py,MultiLineString,0,3,0,0,0,0
clones/django/django\django\contrib\gis\gdal\geometries.py,MultiPolygon,0,3,0,0,0,0
clones/django/django\django\contrib\gis\gdal\geomtype.py,OGRGeomType,6,1,0,13,0,15
clones/django/django\django\contrib\gis\gdal\layer.py,Layer,21,1,0,64,0,195
clones/django/django\django\contrib\gis\gdal\srs.py,AxisOrder,0,1,0,0,0,0
clones/django/django\django\contrib\gis\gdal\srs.py,SpatialReference,35,1,0,79,0,319
clones/django/django\django\contrib\gis\gdal\srs.py,CoordTransform,2,1,0,5,0,1
clones/django/django\django\contrib\gis\gdal\prototypes\generation.py,gdal_char_p,0,1,0,0,0,0
clones/django/django\django\contrib\gis\gdal\raster\band.py,GDALBand,16,1,0,49,0,92
clones/django/django\django\contrib\gis\gdal\raster\band.py,BandList,4,1,0,11,1,6
clones/django/django\django\contrib\gis\gdal\raster\base.py,GDALRasterBase,2,1,0,11,0,0
clones/django/django\django\contrib\gis\gdal\raster\source.py,TransformPoint,5,1,0,7,1,10
clones/django/django\django\contrib\gis\gdal\raster\source.py,GDALRaster,26,1,0,94,0,289
clones/django/django\django\contrib\gis\geoip2\base.py,GeoIP2Exception,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geoip2\base.py,GeoIP2,16,1,0,41,0,105
clones/django/django\django\contrib\gis\geos\base.py,GEOSBase,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\collections.py,GeometryCollection,9,1,3,28,0,30
clones/django/django\django\contrib\gis\geos\collections.py,MultiPoint,0,2,0,0,0,0
clones/django/django\django\contrib\gis\geos\collections.py,MultiLineString,0,2,0,0,0,0
clones/django/django\django\contrib\gis\geos\collections.py,MultiPolygon,0,2,0,0,0,0
clones/django/django\django\contrib\gis\geos\coordseq.py,GEOSCoordSeq,34,1,0,75,0,456
clones/django/django\django\contrib\gis\geos\error.py,GEOSException,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\geometry.py,GEOSGeometryBase,82,1,1,179,0,1995
clones/django/django\django\contrib\gis\geos\geometry.py,LinearGeometryMixin,6,1,0,15,1,5
clones/django/django\django\contrib\gis\geos\geometry.py,GEOSGeometry,1,2,0,19,2,0
clones/django/django\django\contrib\gis\geos\io.py,WKBReader,1,1,0,4,1,0
clones/django/django\django\contrib\gis\geos\io.py,WKTReader,1,1,0,4,1,0
clones/django/django\django\contrib\gis\geos\libgeos.py,GEOSGeom_t,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\libgeos.py,GEOSPrepGeom_t,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\libgeos.py,GEOSCoordSeq_t,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\libgeos.py,GEOSContextHandle_t,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\libgeos.py,GEOSFuncFactory,3,1,0,5,0,3
clones/django/django\django\contrib\gis\geos\linestring.py,LineString,13,1,1,34,0,63
clones/django/django\django\contrib\gis\geos\linestring.py,LinearRing,1,2,0,2,0,0
clones/django/django\django\contrib\gis\geos\mutable_list.py,ListMixin,29,1,0,59,0,361
clones/django/django\django\contrib\gis\geos\point.py,Point,19,1,0,43,0,105
clones/django/django\django\contrib\gis\geos\polygon.py,Polygon,15,1,0,41,0,90
clones/django/django\django\contrib\gis\geos\prepared.py,PreparedGeometry,10,1,0,21,0,9
clones/django/django\django\contrib\gis\geos\prototypes\coordseq.py,CsInt,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\coordseq.py,CsOperation,1,1,0,4,0,0
clones/django/django\django\contrib\gis\geos\prototypes\coordseq.py,CsOutput,1,1,0,2,0,0
clones/django/django\django\contrib\gis\geos\prototypes\geom.py,geos_char_p,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\geom.py,GeomOutput,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\geom.py,IntFromGeom,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\geom.py,StringFromGeom,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKTReader_st,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKTWriter_st,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKBReader_st,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKBWriter_st,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKBReadFunc,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKBWriteFunc,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKBWriterGet,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKBWriterSet,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,IOBase,1,1,4,2,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,_WKTReader,1,2,0,4,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,_WKBReader,1,2,0,6,0,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKTWriter,8,2,0,19,1,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,WKBWriter,10,2,0,29,1,0
clones/django/django\django\contrib\gis\geos\prototypes\io.py,ThreadLocalIO,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\misc.py,DblFromGeom,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\predicates.py,UnaryPredicate,0,1,1,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\predicates.py,BinaryPredicate,0,2,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\prepared.py,PreparedPredicate,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\threadsafe.py,GEOSContextHandle,1,1,0,2,0,0
clones/django/django\django\contrib\gis\geos\prototypes\threadsafe.py,GEOSContext,0,1,0,0,0,0
clones/django/django\django\contrib\gis\geos\prototypes\threadsafe.py,GEOSFunc,9,1,0,12,0,36
clones/django/django\django\contrib\gis\geos\prototypes\topology.py,Topology,0,1,0,0,0,0
clones/django/django\django\contrib\gis\management\commands\inspectdb.py,Command,1,1,0,5,0,0
clones/django/django\django\contrib\gis\management\commands\ogrinspect.py,LayerOptionAction,1,1,0,3,0,0
clones/django/django\django\contrib\gis\management\commands\ogrinspect.py,ListOptionAction,1,1,0,4,0,0
clones/django/django\django\contrib\gis\management\commands\ogrinspect.py,Command,2,1,0,13,0,1
clones/django/django\django\contrib\gis\serializers\geojson.py,Serializer,6,1,0,19,0,12
clones/django/django\django\contrib\gis\serializers\geojson.py,Deserializer,1,1,0,2,0,0
clones/django/django\django\contrib\gis\sitemaps\kml.py,KMLSitemap,5,1,1,14,0,9
clones/django/django\django\contrib\gis\sitemaps\kml.py,KMZSitemap,0,2,0,0,0,0
clones/django/django\django\contrib\gis\utils\layermapping.py,LayerMapError,0,1,4,0,0,0
clones/django/django\django\contrib\gis\utils\layermapping.py,InvalidString,0,2,0,0,0,0
clones/django/django\django\contrib\gis\utils\layermapping.py,InvalidDecimal,0,2,0,0,0,0
clones/django/django\django\contrib\gis\utils\layermapping.py,InvalidInteger,0,2,0,0,0,0
clones/django/django\django\contrib\gis\utils\layermapping.py,MissingForeignKey,0,2,0,0,0,0
clones/django/django\django\contrib\gis\utils\layermapping.py,LayerMapping,14,1,0,67,0,13
clones/django/django\django\contrib\humanize\apps.py,HumanizeConfig,0,1,0,0,0,0
clones/django/django\django\contrib\humanize\templatetags\humanize.py,NaturalTimeFormatter,1,1,0,6,0,0
clones/django/django\django\contrib\messages\api.py,MessageFailure,0,1,0,0,0,0
clones/django/django\django\contrib\messages\apps.py,MessagesConfig,1,1,0,2,0,0
clones/django/django\django\contrib\messages\middleware.py,MessageMiddleware,2,1,0,6,0,1
clones/django/django\django\contrib\messages\views.py,SuccessMessageMixin,2,1,0,6,0,0
clones/django/django\django\contrib\messages\storage\base.py,Message,6,1,0,11,0,15
clones/django/django\django\contrib\messages\storage\base.py,BaseStorage,13,1,0,28,2,72
clones/django/django\django\contrib\messages\storage\cookie.py,MessageEncoder,1,1,0,5,0,0
clones/django/django\django\contrib\messages\storage\cookie.py,MessageDecoder,2,1,0,9,0,0
clones/django/django\django\contrib\messages\storage\cookie.py,MessageSerializer,2,1,0,6,1,0
clones/django/django\django\contrib\messages\storage\cookie.py,CookieStorage,6,1,0,24,0,9
clones/django/django\django\contrib\messages\storage\fallback.py,FallbackStorage,3,1,0,12,0,0
clones/django/django\django\contrib\messages\storage\session.py,SessionStorage,5,1,0,17,0,7
clones/django/django\django\contrib\postgres\apps.py,PostgresConfig,1,1,0,8,0,0
clones/django/django\django\contrib\postgres\constraints.py,ExclusionConstraint,10,1,0,45,0,24
clones/django/django\django\contrib\postgres\expressions.py,ArraySubquery,2,1,0,5,0,1
clones/django/django\django\contrib\postgres\functions.py,RandomUUID,0,1,0,0,0,0
clones/django/django\django\contrib\postgres\functions.py,TransactionNow,0,1,0,0,0,0
clones/django/django\django\contrib\postgres\indexes.py,PostgresIndex,4,1,7,10,2,3
clones/django/django\django\contrib\postgres\indexes.py,BloomIndex,3,2,0,13,2,2
clones/django/django\django\contrib\postgres\indexes.py,BrinIndex,3,2,0,8,2,2
clones/django/django\django\contrib\postgres\indexes.py,BTreeIndex,3,2,0,7,2,2
clones/django/django\django\contrib\postgres\indexes.py,GinIndex,3,2,0,7,2,2
clones/django/django\django\contrib\postgres\indexes.py,GistIndex,4,2,0,9,2,5
clones/django/django\django\contrib\postgres\indexes.py,HashIndex,3,2,0,7,2,2
clones/django/django\django\contrib\postgres\indexes.py,SpGistIndex,4,2,0,9,2,5
clones/django/django\django\contrib\postgres\indexes.py,OpClass,1,1,0,3,1,0
clones/django/django\django\contrib\postgres\lookups.py,DataContains,0,1,0,0,0,0
clones/django/django\django\contrib\postgres\lookups.py,ContainedBy,0,1,0,0,0,0
clones/django/django\django\contrib\postgres\lookups.py,Overlap,0,1,0,0,0,0
clones/django/django\django\contrib\postgres\lookups.py,HasKey,0,1,0,0,0,0
clones/django/django\django\contrib\postgres\lookups.py,HasKeys,1,1,1,2,0,0
